fpr,tpr
0.0,0.0
0.0,0.010526315789473684
0.0,0.042105263157894736
0.010869565217391304,0.042105263157894736
0.010869565217391304,0.06315789473684211
0.021739130434782608,0.06315789473684211
0.021739130434782608,0.1368421052631579
0.03260869565217391,0.1368421052631579
0.03260869565217391,0.9894736842105263
0.05434782608695652,0.9894736842105263
0.05434782608695652,1.0
1.0,1.0
