fpr,tpr
0.0,0.0
0.0,0.3894736842105263
0.0,0.4631578947368421
0.0,0.4842105263157895
0.0,0.5052631578947369
0.0,0.5263157894736842
0.0,0.6842105263157895
0.010869565217391304,0.6842105263157895
0.010869565217391304,0.9052631578947369
0.03260869565217391,0.9052631578947369
0.03260869565217391,0.9157894736842105
0.043478260869565216,0.9157894736842105
0.043478260869565216,1.0
1.0,1.0
