fpr,tpr
0.0,0.0
0.0,0.010526315789473684
0.0,0.15789473684210525
0.010869565217391304,0.15789473684210525
0.010869565217391304,0.2
0.021739130434782608,0.2
0.021739130434782608,0.968421052631579
0.03260869565217391,0.968421052631579
0.03260869565217391,1.0
1.0,1.0
